Consumer_Timestamp,Producer_timestamp,Date,Time,Datetime,Record Index,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2025-04-04T15:26:45.410005,2025-04-04T14:45:37.203287,27/08/2004,04.00.00,2004-08-27T04:00:00,4066,0.6,,,,,46.0,,58.0,,,,,
2025-04-04T15:26:45.410257,2025-04-04T14:45:37.204496,27/08/2004,05.00.00,2004-08-27T05:00:00,4067,0.7,,,,,71.0,,53.0,,,,,
2025-04-04T15:26:45.410477,2025-04-04T14:45:37.205295,27/08/2004,06.00.00,2004-08-27T06:00:00,4068,1.1,,,,,92.0,,52.0,,,,,
2025-04-04T15:26:45.410663,2025-04-04T14:45:37.206564,27/08/2004,07.00.00,2004-08-27T07:00:00,4069,2.4,,,,,201.0,,68.0,,,,,
2025-04-04T15:26:45.410982,2025-04-04T14:45:37.207351,27/08/2004,08.00.00,2004-08-27T08:00:00,4070,2.4,,,,,169.0,,69.0,,,,,
2025-04-04T15:26:45.411269,2025-04-04T14:45:37.208344,27/08/2004,09.00.00,2004-08-27T09:00:00,4071,2.3,,,,,158.0,,83.0,,,,,
2025-04-04T15:26:45.411552,2025-04-04T14:45:37.209130,27/08/2004,10.00.00,2004-08-27T10:00:00,4072,2.2,,,,,147.0,,99.0,,,,,
2025-04-04T15:26:45.411829,2025-04-04T14:45:37.210103,27/08/2004,11.00.00,2004-08-27T11:00:00,4073,1.8,,,,,119.0,,101.0,,,,,
2025-04-04T15:26:45.412158,2025-04-04T14:45:37.211398,27/08/2004,12.00.00,2004-08-27T12:00:00,4074,2.0,,,,,114.0,,104.0,,,,,
2025-04-04T15:26:45.412480,2025-04-04T14:45:37.212469,27/08/2004,13.00.00,2004-08-27T13:00:00,4075,1.5,,,,,92.0,,89.0,,,,,
2025-04-04T15:26:45.413202,2025-04-04T14:45:37.213417,27/08/2004,14.00.00,2004-08-27T14:00:00,4076,1.4,,,,,82.0,,88.0,,,,,
2025-04-04T15:26:45.413852,2025-04-04T14:45:37.214340,27/08/2004,15.00.00,2004-08-27T15:00:00,4077,1.5,,,,,85.0,,89.0,,,,,
2025-04-04T15:26:45.414573,2025-04-04T14:45:37.215262,27/08/2004,16.00.00,2004-08-27T16:00:00,4078,1.6,,,,,96.0,,92.0,,,,,
2025-04-04T15:26:45.414913,2025-04-04T14:45:37.216328,27/08/2004,17.00.00,2004-08-27T17:00:00,4079,1.9,,,,,104.0,,109.0,,,,,
2025-04-04T15:26:45.415232,2025-04-04T14:45:37.217158,27/08/2004,18.00.00,2004-08-27T18:00:00,4080,2.0,,,,,101.0,,107.0,,,,,
2025-04-04T15:26:45.415502,2025-04-04T14:45:37.218826,27/08/2004,19.00.00,2004-08-27T19:00:00,4081,2.3,,,,,128.0,,116.0,,,,,
2025-04-04T15:26:45.415732,2025-04-04T14:45:37.219721,27/08/2004,20.00.00,2004-08-27T20:00:00,4082,2.4,,,,,147.0,,124.0,,,,,
2025-04-04T15:26:45.415964,2025-04-04T14:45:37.220642,27/08/2004,21.00.00,2004-08-27T21:00:00,4083,1.8,,,,,115.0,,112.0,,,,,
2025-04-04T15:26:45.416211,2025-04-04T14:45:37.221511,27/08/2004,22.00.00,2004-08-27T22:00:00,4084,1.7,,,,,97.0,,99.0,,,,,
2025-04-04T15:26:45.416458,2025-04-04T14:45:37.222431,27/08/2004,23.00.00,2004-08-27T23:00:00,4085,1.2,,,,,74.0,,85.0,,,,,
2025-04-04T15:26:45.416659,2025-04-04T14:45:37.223751,28/08/2004,00.00.00,2004-08-28T00:00:00,4086,0.8,,,,,50.0,,69.0,,,,,
2025-04-04T15:26:45.416843,2025-04-04T14:45:37.224966,28/08/2004,01.00.00,2004-08-28T01:00:00,4087,0.7,,,,,41.0,,58.0,,,,,
2025-04-04T15:26:45.417124,2025-04-04T14:45:37.226035,28/08/2004,02.00.00,2004-08-28T02:00:00,4088,0.6,,,,,36.0,,49.0,,,,,
2025-04-04T15:26:45.417417,2025-04-04T14:45:37.227063,28/08/2004,03.00.00,2004-08-28T03:00:00,4089,0.6,835.0,,3.8,699.0,,912.0,,1361.0,796.0,19.8,59.3,1.3505
2025-04-04T15:26:45.417811,2025-04-04T14:45:37.227769,28/08/2004,04.00.00,2004-08-28T04:00:00,4090,0.6,792.0,,2.5,621.0,40.0,1015.0,56.0,1322.0,714.0,20.0,59.3,1.3681
2025-04-04T15:26:45.418093,2025-04-04T14:45:37.228579,28/08/2004,05.00.00,2004-08-28T05:00:00,4091,0.4,749.0,,1.7,559.0,25.0,1145.0,33.0,1255.0,584.0,22.5,48.6,1.3077
2025-04-04T15:26:45.418317,2025-04-04T14:45:37.229785,28/08/2004,06.00.00,2004-08-28T06:00:00,4092,0.5,803.0,,3.4,676.0,38.0,975.0,39.0,1303.0,676.0,19.5,57.0,1.2739
2025-04-04T15:26:45.418535,2025-04-04T14:45:37.230699,28/08/2004,07.00.00,2004-08-28T07:00:00,4093,0.7,818.0,,4.3,726.0,38.0,921.0,43.0,1330.0,685.0,19.6,56.1,1.2651
2025-04-04T15:26:45.418735,2025-04-04T14:45:37.232268,28/08/2004,08.00.00,2004-08-28T08:00:00,4094,1.2,932.0,,7.1,861.0,75.0,767.0,62.0,1483.0,894.0,20.7,53.3,1.287
2025-04-04T15:26:45.418944,2025-04-04T14:45:37.233610,28/08/2004,09.00.00,2004-08-28T09:00:00,4095,1.7,977.0,,8.3,913.0,104.0,744.0,81.0,1512.0,977.0,24.7,41.8,1.2839
2025-04-04T15:26:45.419219,2025-04-04T14:45:37.234654,28/08/2004,10.00.00,2004-08-28T10:00:00,4096,1.8,1011.0,,9.1,945.0,134.0,733.0,102.0,1570.0,1034.0,29.9,30.5,1.2616
2025-04-04T15:26:45.419476,2025-04-04T14:45:37.235670,28/08/2004,11.00.00,2004-08-28T11:00:00,4097,1.5,975.0,,7.7,887.0,85.0,829.0,86.0,1478.0,737.0,32.3,27.2,1.2933
2025-04-04T15:26:45.419924,2025-04-04T14:45:37.237128,28/08/2004,12.00.00,2004-08-28T12:00:00,4098,1.2,958.0,,7.2,867.0,30.0,828.0,37.0,1468.0,660.0,34.3,24.5,1.3021
2025-04-04T15:26:45.420612,2025-04-04T14:45:37.237992,28/08/2004,13.00.00,2004-08-28T13:00:00,4099,1.1,903.0,,5.8,805.0,49.0,886.0,64.0,1361.0,581.0,33.4,22.5,1.1398
2025-04-04T15:26:45.421210,2025-04-04T14:45:37.239226,28/08/2004,14.00.00,2004-08-28T14:00:00,4100,,854.0,,3.5,684.0,,1020.0,,1294.0,456.0,32.7,22.8,1.1069
2025-04-04T15:26:45.421538,2025-04-04T14:45:37.240275,28/08/2004,15.00.00,2004-08-28T15:00:00,4101,,890.0,,4.7,749.0,,953.0,,1332.0,483.0,34.5,20.5,1.1028
2025-04-04T15:26:45.421853,2025-04-04T14:45:37.241491,28/08/2004,16.00.00,2004-08-28T16:00:00,4102,,962.0,,6.7,845.0,,877.0,,1379.0,575.0,35.9,20.3,1.18
2025-04-04T15:26:45.422111,2025-04-04T14:45:37.242248,28/08/2004,17.00.00,2004-08-28T17:00:00,4103,,1028.0,,8.9,934.0,,786.0,,1481.0,707.0,35.8,23.0,1.3323
2025-04-04T15:26:45.422382,2025-04-04T14:45:37.243369,28/08/2004,18.00.00,2004-08-28T18:00:00,4104,,1031.0,,8.0,901.0,,775.0,,1502.0,628.0,33.5,29.0,1.4797
2025-04-04T15:26:45.422590,2025-04-04T14:45:37.244322,28/08/2004,19.00.00,2004-08-28T19:00:00,4105,,1087.0,,9.0,938.0,,690.0,,1613.0,747.0,29.8,39.6,1.6324
2025-04-04T15:26:45.422800,2025-04-04T14:45:37.245349,28/08/2004,20.00.00,2004-08-28T20:00:00,4106,,1029.0,,7.1,862.0,,727.0,,1539.0,733.0,27.9,43.1,1.6004
2025-04-04T15:26:45.423123,2025-04-04T14:45:37.246394,28/08/2004,21.00.00,2004-08-28T21:00:00,4107,,1070.0,,8.8,932.0,,685.0,,1648.0,847.0,27.3,44.5,1.5885
2025-04-04T15:26:45.423363,2025-04-04T14:45:37.247472,28/08/2004,22.00.00,2004-08-28T22:00:00,4108,,1059.0,,8.4,914.0,,697.0,,1617.0,895.0,26.0,47.6,1.5806
2025-04-04T15:26:45.423649,2025-04-04T14:45:37.248339,28/08/2004,23.00.00,2004-08-28T23:00:00,4109,,1125.0,,9.3,952.0,,646.0,,1690.0,995.0,25.3,52.9,1.6765
2025-04-04T15:26:45.424361,2025-04-04T14:45:37.249494,29/08/2004,00.00.00,2004-08-29T00:00:00,4110,,1062.0,,6.4,829.0,,714.0,,1592.0,846.0,24.5,56.3,1.7026
2025-04-04T15:26:45.424696,2025-04-04T14:45:37.250697,29/08/2004,01.00.00,2004-08-29T01:00:00,4111,,1049.0,,6.9,853.0,,699.0,,1605.0,882.0,23.5,59.8,1.7141
2025-04-04T15:26:45.424965,2025-04-04T14:45:37.251613,29/08/2004,02.00.00,2004-08-29T02:00:00,4112,,999.0,,7.3,871.0,,711.0,,1580.0,909.0,22.6,62.6,1.6945
2025-04-04T15:26:45.425245,2025-04-04T14:45:37.252756,29/08/2004,03.00.00,2004-08-29T03:00:00,4113,,947.0,,5.9,808.0,,768.0,,1537.0,851.0,21.8,64.6,1.6721
2025-04-04T15:26:45.425544,2025-04-04T14:45:37.253662,29/08/2004,04.00.00,2004-08-29T04:00:00,4114,,904.0,,4.8,753.0,,809.0,,1529.0,766.0,21.0,66.9,1.6454
2025-04-04T15:26:45.425825,2025-04-04T14:45:37.254705,29/08/2004,05.00.00,2004-08-29T05:00:00,4115,,894.0,,3.5,681.0,,843.0,,1476.0,765.0,21.2,66.4,1.6468
2025-04-04T15:26:45.426099,2025-04-04T14:45:37.255482,29/08/2004,06.00.00,2004-08-29T06:00:00,4116,,875.0,,3.0,654.0,,897.0,,1463.0,752.0,21.0,66.5,1.6344
2025-04-04T15:26:45.426391,2025-04-04T14:45:37.256705,29/08/2004,07.00.00,2004-08-29T07:00:00,4117,,870.0,,2.8,637.0,,947.0,,1445.0,716.0,21.3,64.1,1.6043
2025-04-04T15:26:45.426814,2025-04-04T14:45:37.257480,29/08/2004,08.00.00,2004-08-29T08:00:00,4118,,952.0,,4.8,756.0,,809.0,,1518.0,825.0,22.7,58.1,1.5856
2025-04-04T15:26:45.427351,2025-04-04T14:45:37.258718,29/08/2004,09.00.00,2004-08-29T09:00:00,4119,,949.0,,3.9,705.0,,859.0,,1460.0,691.0,25.1,51.8,1.6304
2025-04-04T15:26:45.427896,2025-04-04T14:45:37.259700,29/08/2004,10.00.00,2004-08-29T10:00:00,4120,,1028.0,,6.9,854.0,,776.0,,1561.0,761.0,29.5,39.0,1.5868
2025-04-04T15:26:45.428164,2025-04-04T14:45:37.260914,29/08/2004,11.00.00,2004-08-29T11:00:00,4121,,1003.0,,6.8,849.0,,800.0,,1511.0,710.0,32.3,31.8,1.5128
2025-04-04T15:26:45.428695,2025-04-04T14:45:37.262047,29/08/2004,12.00.00,2004-08-29T12:00:00,4122,,934.0,,5.0,763.0,,872.0,,1435.0,567.0,33.6,28.9,1.4792
2025-04-04T15:26:45.428983,2025-04-04T14:45:37.263073,29/08/2004,13.00.00,2004-08-29T13:00:00,4123,,872.0,,4.0,710.0,,956.0,,1377.0,493.0,31.9,28.2,1.3116
2025-04-04T15:26:45.429292,2025-04-04T14:45:37.264142,29/08/2004,14.00.00,2004-08-29T14:00:00,4124,,852.0,,3.5,684.0,,982.0,,1343.0,477.0,32.5,25.9,1.2437
2025-04-04T15:26:45.429586,2025-04-04T14:45:37.265219,29/08/2004,15.00.00,2004-08-29T15:00:00,4125,,881.0,,4.1,715.0,,955.0,,1352.0,502.0,34.1,23.4,1.2307
2025-04-04T15:26:45.429904,2025-04-04T14:45:37.266298,29/08/2004,16.00.00,2004-08-29T16:00:00,4126,,942.0,,5.4,783.0,,898.0,,1397.0,568.0,36.2,21.4,1.2664
2025-04-04T15:26:45.430252,2025-04-04T14:45:37.267465,29/08/2004,17.00.00,2004-08-29T17:00:00,4127,,1038.0,,8.6,925.0,,746.0,,1534.0,714.0,35.6,22.6,1.2984
2025-04-04T15:26:45.430580,2025-04-04T14:45:37.268414,29/08/2004,18.00.00,2004-08-29T18:00:00,4128,,1042.0,,8.8,932.0,,752.0,,1530.0,717.0,33.6,25.7,1.3101
2025-04-04T15:26:45.430884,2025-04-04T14:45:37.269556,29/08/2004,19.00.00,2004-08-29T19:00:00,4129,,1181.0,,13.7,1107.0,,590.0,,1807.0,935.0,29.9,35.2,1.4603
2025-04-04T15:26:45.431184,2025-04-04T14:45:37.270679,29/08/2004,20.00.00,2004-08-29T20:00:00,4130,,1116.0,,11.8,1044.0,,613.0,,1694.0,954.0,28.3,39.2,1.4826
2025-04-04T15:26:45.431489,2025-04-04T14:45:37.272059,29/08/2004,21.00.00,2004-08-29T21:00:00,4131,,1062.0,,8.6,923.0,,697.0,,1602.0,839.0,27.0,43.0,1.5118
2025-04-04T15:26:45.431778,2025-04-04T14:45:37.272733,29/08/2004,22.00.00,2004-08-29T22:00:00,4132,,1085.0,,9.2,948.0,,680.0,,1635.0,880.0,26.2,46.8,1.5669
2025-04-04T15:26:45.432069,2025-04-04T14:45:37.273866,29/08/2004,23.00.00,2004-08-29T23:00:00,4133,,1161.0,,12.2,1057.0,,613.0,,1764.0,1026.0,25.1,51.5,1.621
2025-04-04T15:26:45.432345,2025-04-04T14:45:37.274675,30/08/2004,00.00.00,2004-08-30T00:00:00,4134,,1053.0,,7.8,891.0,,690.0,,1589.0,898.0,24.1,55.3,1.6363
2025-04-04T15:26:45.432622,2025-04-04T14:45:37.275709,30/08/2004,01.00.00,2004-08-30T01:00:00,4135,,956.0,,4.5,740.0,,831.0,,1474.0,717.0,23.8,57.8,1.677
2025-04-04T15:26:45.432898,2025-04-04T14:45:37.276869,30/08/2004,02.00.00,2004-08-30T02:00:00,4136,,859.0,,2.9,646.0,,951.0,,1376.0,607.0,23.7,56.2,1.6255
2025-04-04T15:26:45.433413,2025-04-04T14:45:37.278009,30/08/2004,03.00.00,2004-08-30T03:00:00,4137,,813.0,,1.8,566.0,,1123.0,,1328.0,501.0,24.8,52.2,1.6086
2025-04-04T15:26:45.433904,2025-04-04T14:45:37.279050,30/08/2004,04.00.00,2004-08-30T04:00:00,4138,,815.0,,1.7,565.0,,1127.0,,1350.0,541.0,22.9,59.4,1.6353
2025-04-04T15:26:45.434346,2025-04-04T14:45:37.279624,30/08/2004,05.00.00,2004-08-30T05:00:00,4139,,902.0,,3.9,706.0,,877.0,,1463.0,708.0,22.0,62.3,1.6266
2025-04-04T15:26:45.435108,2025-04-04T14:45:37.280582,30/08/2004,06.00.00,2004-08-30T06:00:00,4140,,1017.0,,7.6,885.0,,726.0,,1609.0,884.0,21.5,64.0,1.6256
2025-04-04T15:26:45.435613,2025-04-04T14:45:37.281426,30/08/2004,07.00.00,2004-08-30T07:00:00,4141,,1336.0,,23.3,1385.0,,477.0,,2133.0,1357.0,22.6,60.3,1.6287
2025-04-04T15:26:45.435908,2025-04-04T14:45:37.282760,30/08/2004,08.00.00,2004-08-30T08:00:00,4142,,1393.0,,30.7,1567.0,,416.0,,2381.0,1562.0,23.8,56.5,1.64
2025-04-04T15:26:45.436232,2025-04-04T14:45:37.283873,30/08/2004,09.00.00,2004-08-30T09:00:00,4143,,1271.0,,20.4,1308.0,,517.0,,2007.0,1411.0,25.7,50.6,1.6475
2025-04-04T15:26:45.436470,2025-04-04T14:45:37.284935,30/08/2004,10.00.00,2004-08-30T10:00:00,4144,,1169.0,,13.7,1107.0,,607.0,,1818.0,1175.0,27.8,45.4,1.6751
2025-04-04T15:26:45.436735,2025-04-04T14:45:37.285602,30/08/2004,11.00.00,2004-08-30T11:00:00,4145,,1143.0,,11.8,1043.0,,643.0,,1747.0,1079.0,29.9,39.6,1.6397
2025-04-04T15:26:45.436990,2025-04-04T14:45:37.286658,30/08/2004,12.00.00,2004-08-30T12:00:00,4146,,1084.0,,10.1,980.0,,679.0,,1653.0,923.0,31.6,34.7,1.589
2025-04-04T15:26:45.437249,2025-04-04T14:45:37.287317,30/08/2004,13.00.00,2004-08-30T13:00:00,4147,,1051.0,,9.3,950.0,,715.0,,1644.0,748.0,31.5,34.4,1.5665
2025-04-04T15:26:45.437462,2025-04-04T14:45:37.288231,30/08/2004,14.00.00,2004-08-30T14:00:00,4148,,1020.0,,7.6,882.0,,765.0,,1553.0,635.0,31.2,35.0,1.5669
2025-04-04T15:26:45.437757,2025-04-04T14:45:37.288774,30/08/2004,15.00.00,2004-08-30T15:00:00,4149,,1111.0,,13.1,1088.0,,635.0,,1719.0,884.0,33.0,31.4,1.5583
2025-04-04T15:26:45.438057,2025-04-04T14:45:37.289565,30/08/2004,16.00.00,2004-08-30T16:00:00,4150,,1125.0,,12.2,1056.0,,645.0,,1716.0,929.0,33.8,29.2,1.5143
2025-04-04T15:26:45.438455,2025-04-04T14:45:37.290812,30/08/2004,17.00.00,2004-08-30T17:00:00,4151,,1099.0,,11.9,1048.0,,657.0,,1711.0,779.0,33.0,29.5,1.4613
2025-04-04T15:26:45.438728,2025-04-04T14:45:37.292036,30/08/2004,18.00.00,2004-08-30T18:00:00,4152,,1132.0,,14.1,1121.0,,611.0,,1757.0,906.0,32.3,30.2,1.4347
2025-04-04T15:26:45.438970,2025-04-04T14:45:37.292865,30/08/2004,19.00.00,2004-08-30T19:00:00,4153,,1077.0,,11.3,1025.0,,629.0,,1677.0,772.0,28.4,38.4,1.4616
2025-04-04T15:26:45.439261,2025-04-04T14:45:37.293739,30/08/2004,20.00.00,2004-08-30T20:00:00,4154,,1076.0,,10.3,988.0,,648.0,,1649.0,883.0,26.9,43.2,1.5052
2025-04-04T15:26:45.439506,2025-04-04T14:45:37.294556,30/08/2004,21.00.00,2004-08-30T21:00:00,4155,,1070.0,,10.8,1008.0,,656.0,,1649.0,963.0,26.0,43.6,1.4407
2025-04-04T15:26:45.439794,2025-04-04T14:45:37.295640,30/08/2004,22.00.00,2004-08-30T22:00:00,4156,,1052.0,,9.4,956.0,,675.0,,1581.0,987.0,25.0,47.6,1.4872
2025-04-04T15:26:45.440021,2025-04-04T14:45:37.297211,30/08/2004,23.00.00,2004-08-30T23:00:00,4157,,988.0,,7.1,862.0,,736.0,,1539.0,893.0,24.6,50.9,1.5508
2025-04-04T15:26:45.440282,2025-04-04T14:45:37.298360,31/08/2004,00.00.00,2004-08-31T00:00:00,4158,,926.0,,5.1,769.0,,836.0,,1467.0,801.0,24.0,55.6,1.6381
2025-04-04T15:26:45.440611,2025-04-04T14:45:37.299429,31/08/2004,01.00.00,2004-08-31T01:00:00,4159,,925.0,,4.7,749.0,,826.0,,1482.0,739.0,23.5,58.3,1.6672
2025-04-04T15:26:45.440923,2025-04-04T14:45:37.300043,31/08/2004,02.00.00,2004-08-31T02:00:00,4160,,869.0,,2.9,648.0,,953.0,,1401.0,644.0,22.7,60.8,1.6519
2025-04-04T15:26:45.441424,2025-04-04T14:45:37.301030,31/08/2004,03.00.00,2004-08-31T03:00:00,4161,,832.0,,2.1,593.0,,1049.0,,1347.0,558.0,24.1,55.5,1.6481
2025-04-04T15:26:45.442052,2025-04-04T14:45:37.302188,31/08/2004,04.00.00,2004-08-31T04:00:00,4162,,854.0,,2.9,645.0,,954.0,,1399.0,602.0,22.5,60.9,1.6424
2025-04-04T15:26:45.442416,2025-04-04T14:45:37.303053,31/08/2004,05.00.00,2004-08-31T05:00:00,4163,,913.0,,4.3,726.0,,861.0,,1487.0,737.0,22.0,64.5,1.6847
2025-04-04T15:26:45.442697,2025-04-04T14:45:37.304214,31/08/2004,06.00.00,2004-08-31T06:00:00,4164,,976.0,,6.6,840.0,,756.0,,1555.0,885.0,22.3,62.9,1.6754
2025-04-04T15:26:45.442918,2025-04-04T14:45:37.304927,31/08/2004,07.00.00,2004-08-31T07:00:00,4165,,1309.0,,21.0,1323.0,,505.0,,2098.0,1360.0,23.1,60.0,1.6711
2025-04-04T15:26:45.443138,2025-04-04T14:45:37.305739,31/08/2004,08.00.00,2004-08-31T08:00:00,4166,,1333.0,,26.2,1460.0,,443.0,,2231.0,1455.0,24.7,55.1,1.6872
2025-04-04T15:26:45.443342,2025-04-04T14:45:37.306703,31/08/2004,09.00.00,2004-08-31T09:00:00,4167,,1209.0,,16.1,1182.0,,546.0,,1911.0,1255.0,27.7,46.1,1.6852
2025-04-04T15:26:45.443555,2025-04-04T14:45:37.307808,31/08/2004,10.00.00,2004-08-31T10:00:00,4168,,1180.0,,15.3,1157.0,,568.0,,1874.0,1202.0,29.8,38.8,1.6029
2025-04-04T15:26:45.443859,2025-04-04T14:45:37.308408,31/08/2004,11.00.00,2004-08-31T11:00:00,4169,,1204.0,,16.5,1196.0,,552.0,,1884.0,1250.0,31.5,32.6,1.478
2025-04-04T15:26:45.444096,2025-04-04T14:45:37.309174,31/08/2004,12.00.00,2004-08-31T12:00:00,4170,,1143.0,,14.1,1119.0,,610.0,,1770.0,1103.0,31.8,30.5,1.4083
2025-04-04T15:26:45.444335,2025-04-04T14:45:37.310112,31/08/2004,13.00.00,2004-08-31T13:00:00,4171,,1120.0,,12.2,1058.0,,626.0,,1716.0,1049.0,31.4,31.8,1.441
2025-04-04T15:26:45.444658,2025-04-04T14:45:37.310804,31/08/2004,14.00.00,2004-08-31T14:00:00,4172,2.9,1030.0,,8.9,935.0,,726.0,,1583.0,791.0,32.5,28.7,1.3796
2025-04-04T15:26:45.444945,2025-04-04T14:45:37.312077,31/08/2004,15.00.00,2004-08-31T15:00:00,4173,1.9,1058.0,,11.0,1016.0,209.0,673.0,101.0,1625.0,832.0,33.8,25.8,1.3338
2025-04-04T15:26:45.445216,2025-04-04T14:45:37.313138,31/08/2004,16.00.00,2004-08-31T16:00:00,4174,1.4,1040.0,,7.6,882.0,132.0,756.0,71.0,1560.0,635.0,34.5,28.6,1.5393
2025-04-04T15:26:45.445450,2025-04-04T14:45:37.314753,31/08/2004,17.00.00,2004-08-31T17:00:00,4175,2.0,1093.0,,10.1,981.0,166.0,666.0,82.0,1676.0,733.0,32.7,33.0,1.5987
2025-04-04T15:26:45.445649,2025-04-04T14:45:37.315731,31/08/2004,18.00.00,2004-08-31T18:00:00,4176,2.7,1184.0,,14.1,1119.0,243.0,594.0,104.0,1806.0,912.0,31.4,35.4,1.5972
2025-04-04T15:26:45.445947,2025-04-04T14:45:37.316813,31/08/2004,19.00.00,2004-08-31T19:00:00,4177,2.8,1180.0,,14.1,1121.0,247.0,568.0,105.0,1816.0,947.0,27.7,43.5,1.592
2025-04-04T15:26:45.446236,2025-04-04T14:45:37.317411,31/08/2004,20.00.00,2004-08-31T20:00:00,4178,2.0,1079.0,,10.3,988.0,165.0,633.0,87.0,1694.0,899.0,26.2,47.8,1.5979
2025-04-04T15:26:45.446518,2025-04-04T14:45:37.318735,31/08/2004,21.00.00,2004-08-31T21:00:00,4179,2.1,1095.0,,11.5,1032.0,187.0,621.0,98.0,1730.0,984.0,25.7,48.7,1.5825
2025-04-04T15:26:45.446809,2025-04-04T14:45:37.319878,31/08/2004,22.00.00,2004-08-31T22:00:00,4180,2.0,1073.0,,10.9,1009.0,206.0,639.0,105.0,1655.0,955.0,25.2,50.1,1.58
2025-04-04T15:26:45.447083,2025-04-04T14:45:37.320837,31/08/2004,23.00.00,2004-08-31T23:00:00,4181,1.8,1063.0,,10.4,991.0,200.0,655.0,104.0,1672.0,966.0,24.4,53.4,1.6031
2025-04-04T15:26:45.447354,2025-04-04T14:45:37.321736,01/09/2004,00.00.00,2004-09-01T00:00:00,4182,1.9,1046.0,,9.5,960.0,189.0,671.0,96.0,1637.0,899.0,23.7,55.4,1.6031
2025-04-04T15:26:45.447668,2025-04-04T14:45:37.322553,01/09/2004,01.00.00,2004-09-01T01:00:00,4183,1.3,953.0,,7.0,858.0,136.0,742.0,79.0,1544.0,780.0,22.8,58.5,1.5992
2025-04-04T15:26:45.448040,2025-04-04T14:45:37.323370,01/09/2004,02.00.00,2004-09-01T02:00:00,4184,0.7,864.0,,3.3,673.0,83.0,947.0,61.0,1412.0,636.0,22.8,58.5,1.5985
2025-04-04T15:26:45.448385,2025-04-04T14:45:37.324191,01/09/2004,03.00.00,2004-09-01T03:00:00,4185,0.5,829.0,,2.6,628.0,,994.0,,1378.0,577.0,22.3,59.7,1.5889
2025-04-04T15:26:45.449177,2025-04-04T14:45:37.325263,01/09/2004,04.00.00,2004-09-01T04:00:00,4186,0.5,838.0,,2.8,639.0,72.0,963.0,48.0,1391.0,596.0,20.8,64.9,1.571
2025-04-04T15:26:45.449891,2025-04-04T14:45:37.326480,01/09/2004,05.00.00,2004-09-01T05:00:00,4187,0.6,913.0,,4.3,728.0,121.0,802.0,63.0,1418.0,887.0,19.7,66.8,1.5184
2025-04-04T15:26:45.450253,2025-04-04T14:45:37.327308,01/09/2004,06.00.00,2004-09-01T06:00:00,4188,1.3,1039.0,,8.5,921.0,268.0,687.0,92.0,1556.0,1115.0,19.8,64.3,1.4678
2025-04-04T15:26:45.450555,2025-04-04T14:45:37.328306,01/09/2004,07.00.00,2004-09-01T07:00:00,4189,3.6,1252.0,,20.9,1320.0,451.0,499.0,99.0,2001.0,1374.0,20.6,62.3,1.4915
2025-04-04T15:26:45.450793,2025-04-04T14:45:37.328873,01/09/2004,08.00.00,2004-09-01T08:00:00,4190,4.9,1410.0,,35.2,1669.0,458.0,393.0,117.0,2555.0,1644.0,23.2,54.0,1.5143
2025-04-04T15:26:45.451049,2025-04-04T14:45:37.329668,01/09/2004,09.00.00,2004-09-01T09:00:00,4191,3.9,1217.0,,18.7,1261.0,487.0,533.0,142.0,1941.0,1375.0,26.3,43.1,1.4542
2025-04-04T15:26:45.451231,2025-04-04T14:45:37.330723,01/09/2004,10.00.00,2004-09-01T10:00:00,4192,2.2,1114.0,,12.8,1077.0,319.0,633.0,121.0,1705.0,1199.0,29.1,35.4,1.4008
2025-04-04T15:26:45.451442,2025-04-04T14:45:37.331806,01/09/2004,11.00.00,2004-09-01T11:00:00,4193,1.9,1026.0,,11.2,1020.0,269.0,689.0,122.0,1603.0,992.0,30.0,31.6,1.3176
2025-04-04T15:26:45.451703,2025-04-04T14:45:37.333042,01/09/2004,12.00.00,2004-09-01T12:00:00,4194,2.2,1051.0,,13.3,1094.0,224.0,646.0,108.0,1675.0,966.0,32.4,26.3,1.2594
2025-04-04T15:26:45.451928,2025-04-04T14:45:37.334004,01/09/2004,13.00.00,2004-09-01T13:00:00,4195,2.0,1027.0,,11.3,1024.0,162.0,700.0,80.0,1588.0,814.0,31.3,29.1,1.3054
2025-04-04T15:26:45.452145,2025-04-04T14:45:37.334896,01/09/2004,14.00.00,2004-09-01T14:00:00,4196,1.7,996.0,,10.4,992.0,189.0,722.0,93.0,1580.0,727.0,31.1,28.6,1.2718
2025-04-04T15:26:45.452427,2025-04-04T14:45:37.336319,01/09/2004,15.00.00,2004-09-01T15:00:00,4197,2.0,1028.0,,12.3,1060.0,213.0,686.0,108.0,1601.0,806.0,33.3,24.4,1.232
2025-04-04T15:26:45.452703,2025-04-04T14:45:37.337464,01/09/2004,16.00.00,2004-09-01T16:00:00,4198,2.1,1030.0,,12.3,1060.0,245.0,705.0,118.0,1588.0,852.0,35.5,21.2,1.2022
2025-04-04T15:26:45.452975,2025-04-04T14:45:37.338651,01/09/2004,17.00.00,2004-09-01T17:00:00,4199,3.2,1133.0,,19.4,1280.0,341.0,595.0,149.0,1791.0,1093.0,34.6,22.0,1.189
